ticker_event,earnings_date,window_start,window_end,event_id,timestamp,open,high,low,close,volume,momentum,volatility,avg_volume_event,pre_close,window_return,split
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 16:00:00+00:00,166.96,174.99,166.8162,174.0918,53281956.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 17:00:00+00:00,174.085,178.89,172.88,175.2899,56990587.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 18:00:00+00:00,175.2501,177.5,173.82,176.9,31845633.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 19:00:00+00:00,176.87,180.68,176.4045,179.285,35751319.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 20:00:00+00:00,179.28,180.09,177.54,177.865,38424870.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 21:00:00+00:00,177.87,178.59,177.28,177.59,8971840.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-27 22:00:00+00:00,177.6,178.58,177.54,178.2899,699765.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 09:00:00+00:00,178.5,178.96,173.23,175.2,1246927.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 10:00:00+00:00,175.2,177.35,174.81,177.3,478772.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 11:00:00+00:00,177.35,177.35,175.12,175.5,461998.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 12:00:00+00:00,175.5,177.78,175.02,177.6,1402061.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 13:00:00+00:00,176.4,180.0,173.5015,178.65,4600899.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 14:00:00+00:00,178.6,179.77,172.75,176.124,40904947.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 15:00:00+00:00,176.1,178.09,168.3,171.6326,50335565.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 16:00:00+00:00,171.64,173.81,170.0001,172.69,33768115.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 17:00:00+00:00,172.67,173.33,171.63,172.25,20267934.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 18:00:00+00:00,172.255,172.6831,168.78,170.13,23276129.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 19:00:00+00:00,170.1001,170.7285,168.86,169.73,19138780.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 20:00:00+00:00,169.71,170.21,166.5,166.7,28974661.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 21:00:00+00:00,166.78,167.29,166.0,167.01,6792980.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 22:00:00+00:00,167.01,178.05,165.8,166.38,670762.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2023-01-25,2023-01-20,2023-01-30,56,2023-01-30 23:00:00+00:00,166.38,167.25,166.2,166.61,376325.0,-0.010041268580386453,0.008261789251827283,1904015.3333333333,142.46,0.29799002804612024,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 08:00:00+00:00,711.62,716.9,711.62,715.5,5770.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 09:00:00+00:00,716.0,716.3,714.9,715.0,3862.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 10:00:00+00:00,715.0,716.69,714.8,716.69,4053.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 11:00:00+00:00,715.46,719.0,715.11,716.15,61834.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 12:00:00+00:00,716.25,718.99,708.88,710.9243,148255.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 13:00:00+00:00,710.94,712.5,698.0,709.0672,4592338.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 14:00:00+00:00,709.26,718.65,705.8,717.34,4664628.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 15:00:00+00:00,717.34,730.23,716.98,727.584,4803522.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 16:00:00+00:00,727.77,731.44,722.77,724.0576,4177835.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 17:00:00+00:00,724.08,727.789,723.06,727.51,2210114.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 18:00:00+00:00,727.7,731.5,725.95,729.54,2891891.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 19:00:00+00:00,729.5421,744.84,729.26,743.91,5249727.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 20:00:00+00:00,744.12,744.71,741.6,742.26,1719059.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 21:00:00+00:00,742.49,743.4,741.6,742.99,56401.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 22:00:00+00:00,742.51,742.77,742.01,742.6,15129.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-21 23:00:00+00:00,742.33,742.91,740.01,740.6,45261.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 08:00:00+00:00,741.72,742.25,736.99,740.43,14939.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 09:00:00+00:00,738.61,739.9,737.0,738.79,7269.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 10:00:00+00:00,740.0,740.93,738.0,738.98,14555.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 11:00:00+00:00,739.04,740.6,738.0,738.59,48511.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 12:00:00+00:00,739.0,745.98,738.0001,743.51,199430.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 13:00:00+00:00,743.5,753.77,737.64,742.82,5933346.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 14:00:00+00:00,742.74,747.4999,737.8,742.51,5735505.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 15:00:00+00:00,742.515,744.03,733.3,734.325,4010462.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 16:00:00+00:00,734.53,743.878,733.37,743.4598,3218529.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 17:00:00+00:00,743.3506,745.77,721.48,723.29,7216466.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 18:00:00+00:00,722.89,728.289,718.04,724.1199,4565291.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 19:00:00+00:00,724.1,729.4,718.06,719.78,3922254.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 20:00:00+00:00,719.16,719.97,717.11,718.0,815452.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 21:00:00+00:00,717.62,717.8001,713.0,716.99,101210.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 22:00:00+00:00,717.0,718.95,717.0,718.7,33069.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-22 23:00:00+00:00,718.61,718.88,717.01,718.5,38960.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 08:00:00+00:00,717.12,728.0,712.53,724.0,52853.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 09:00:00+00:00,723.3,723.3,720.52,721.0,13105.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 10:00:00+00:00,721.0,723.48,721.0,721.99,5004.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 11:00:00+00:00,721.02,722.84,718.26,722.0,64365.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 12:00:00+00:00,721.9999,723.86,718.21,719.0,116162.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 13:00:00+00:00,719.0,729.9,715.46,729.0403,4694318.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 14:00:00+00:00,729.0543,732.3892,726.55,727.5001,5074749.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 15:00:00+00:00,727.79,737.36,727.6752,734.23,4025449.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 16:00:00+00:00,734.23,735.53,730.4187,733.6421,2693486.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 17:00:00+00:00,733.6201,733.82,730.3476,731.29,1437080.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 18:00:00+00:00,731.188,731.4,721.67,728.27,3269359.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 19:00:00+00:00,728.42,731.1995,725.67,729.4,4106711.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 20:00:00+00:00,729.4,730.0,727.55,729.2,3304321.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-23 21:00:00+00:00,729.32,729.45,728.85,729.06,13546.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 08:00:00+00:00,734.0,735.0,726.43,727.41,61515.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 09:00:00+00:00,727.5,730.35,727.5,730.13,18551.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 10:00:00+00:00,730.1,732.0,729.51,730.0,14784.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 11:00:00+00:00,730.25,738.0,730.01,736.8,211407.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 12:00:00+00:00,733.52,739.8,730.88,739.2,253909.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 13:00:00+00:00,739.12,749.3,734.04,736.2,5584478.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 14:00:00+00:00,736.12,740.7999,732.6053,736.95,5385278.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 15:00:00+00:00,736.99,741.7,736.4,738.29,3331826.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 16:00:00+00:00,738.225,740.8,736.12,738.42,2262924.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 17:00:00+00:00,738.54,739.4,735.01,735.4308,2174120.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 18:00:00+00:00,735.43,738.31,735.292,736.65,2557454.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 19:00:00+00:00,736.73,740.59,733.48,738.0,4853362.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 20:00:00+00:00,738.2,745.0,715.17,723.45,3948477.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 21:00:00+00:00,722.85,727.0,720.12,725.88,600940.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 22:00:00+00:00,725.88,727.0,718.5,718.523,332418.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-26 23:00:00+00:00,718.6,722.02,718.6,719.86,183201.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 08:00:00+00:00,720.0,722.0,717.0,718.63,42641.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 09:00:00+00:00,718.17,718.17,714.16,717.0,46035.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 10:00:00+00:00,718.51,722.72,717.6,722.0,34402.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 11:00:00+00:00,721.51,724.99,720.5,724.0,184385.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 12:00:00+00:00,722.0,725.84,718.58,718.58,374178.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 13:00:00+00:00,718.52,724.0,707.17,710.05,7306631.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 14:00:00+00:00,709.91,713.0,705.1,708.65,6469519.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 15:00:00+00:00,708.63,717.9699,705.8,713.5545,4566000.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 16:00:00+00:00,713.5774,715.5899,710.1,710.36,2501019.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 17:00:00+00:00,710.2999,711.4,707.45,707.7099,1713508.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 18:00:00+00:00,707.75,710.48,706.1501,707.3701,2318929.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 19:00:00+00:00,707.33,709.9,703.3501,704.74,3245606.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 20:00:00+00:00,704.6113,705.3,702.0,703.8,757502.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 21:00:00+00:00,703.77,704.74,702.55,703.58,140836.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 22:00:00+00:00,703.73,704.33,702.04,702.25,53101.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-27 23:00:00+00:00,702.45,702.83,700.89,701.58,79423.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 08:00:00+00:00,700.0,701.45,696.35,699.61,49665.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 09:00:00+00:00,699.0,699.0,695.0,695.5,34963.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 10:00:00+00:00,695.5,697.0,695.0,696.65,33170.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 11:00:00+00:00,696.01,697.91,691.54,693.83,178110.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 12:00:00+00:00,697.7,706.501,691.88,695.0,220208.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 13:00:00+00:00,695.0,704.555,693.6,704.19,4686855.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 14:00:00+00:00,704.27,708.5,698.3301,700.781,4123119.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 15:00:00+00:00,700.815,701.7799,696.05,698.38,2200088.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 16:00:00+00:00,698.45,699.17,694.21,698.85,2193797.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 17:00:00+00:00,698.87,702.6999,697.3,697.7201,2077937.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 18:00:00+00:00,697.72,702.8199,695.0,700.8896,2656661.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 19:00:00+00:00,701.0,701.18,694.03,694.46,2863675.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 20:00:00+00:00,694.4,698.0557,692.1,694.0,723796.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 21:00:00+00:00,694.27,695.49,692.99,693.2,53709.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 22:00:00+00:00,693.2,693.4,692.93,693.0,16673.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-28 23:00:00+00:00,693.2,694.5,692.21,694.5,55628.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 08:00:00+00:00,701.52,703.8,701.0,703.06,21735.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 09:00:00+00:00,703.2,703.4,701.0,702.3,5975.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 10:00:00+00:00,702.5,703.0,701.07,701.07,8856.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 11:00:00+00:00,702.0,702.0,698.1,700.48,76227.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 12:00:00+00:00,700.7,702.5,698.0,700.6,138465.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 13:00:00+00:00,701.0,702.25,692.8565,694.79,2939013.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 14:00:00+00:00,694.72,696.65,678.3,683.74,6567503.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 15:00:00+00:00,683.77,685.7544,674.0,674.3,5131974.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 16:00:00+00:00,674.34,674.8877,668.5002,671.97,4428061.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
TSLA,2021-04-26,2021-04-21,2021-05-01,57,2021-04-29 17:00:00+00:00,671.88,677.85,669.0701,676.865,2767181.0,0.001085433143675596,0.001031226292652998,2474859.3333333335,729.06,-0.008315863032844229,train
